user_id,age,occupation,gender
9149,18,sales/marketing,M
209155,34,executive/managerial,F
298470,26,college/grad student,M
137258,18,sales/marketing,F
56393,30,executive/managerial,M
288113,9,college/grad student,M
284093,17,sales/marketing,M
44782,30,self-employed,M
169877,32,other or not specified,M
166323,31,scientist,M
118560,27,scientist,M
24836,31,college/grad student,M
162536,25,other or not specified,M
291566,26,tradesman/craftsman,M
108334,32,executive/managerial,M
176854,29,scientist,M
158891,26,sales/marketing,M
287821,27,executive/managerial,M
159789,34,college/grad student,F
201979,29,executive/managerial,M
214068,31,college/grad student,M
131905,21,sales/marketing,M
27046,32,college/grad student,M
53143,25,college/grad student,F
7542,27,executive/managerial,M
42704,31,sales/marketing,M
106390,25,college/grad student,M
40138,29,college/grad student,M
101161,33,college/grad student,M
243527,24,sales/marketing,M
131558,22,doctor/health care,M
275554,26,other or not specified,M
225205,31,executive/managerial,M
78749,21,K-12 student,M
62832,32,college/grad student,M
38615,30,scientist,M
175959,28,college/grad student,M
51393,33,executive/managerial,M
100476,30,sales/marketing,M
36142,28,sales/marketing,M
23259,25,other or not specified,M
190939,25,scientist,M
47904,25,sales/marketing,F
52505,31,scientist,M
35970,22,sales/marketing,M
104386,32,college/grad student,M
27467,52,self-employed,F
252906,26,college/grad student,M
255724,28,college/grad student,M
72845,33,college/grad student,M
71699,33,sales/marketing,M
260097,29,executive/managerial,M
76627,37,lawyer,M
71093,31,sales/marketing,M
200327,30,scientist,M
294493,33,other or not specified,M
123297,40,artist,M
129085,30,executive/managerial,M
178163,27,college/grad student,M
117315,38,clerical/admin,M
274917,29,college/grad student,F
149367,32,college/grad student,M
269157,31,executive/managerial,M
220962,32,scientist,M
221562,29,executive/managerial,M
209566,34,other or not specified,M
231452,31,college/grad student,M
229848,30,college/grad student,F
231930,33,sales/marketing,M
103788,26,scientist,M
232449,27,college/grad student,M
270076,31,executive/managerial,M
57923,29,executive/managerial,M
249385,28,self-employed,F
193498,33,technician/engineer,M
190354,34,sales/marketing,M
239668,27,college/grad student,M
184569,35,other or not specified,F
27641,26,scientist,M
275297,34,executive/managerial,F
106344,27,executive/managerial,M
292649,26,executive/managerial,M
38882,61,academic/educator,F
189020,39,self-employed,F
75754,18,homemaker,M
233862,26,executive/managerial,M
2485,30,self-employed,M
151568,18,K-12 student,M
301607,30,sales/marketing,M
94350,28,sales/marketing,M
101085,33,sales/marketing,F
94770,27,executive/managerial,M
113464,28,college/grad student,M
77501,46,writer,F
200310,27,other or not specified,F
173614,29,executive/managerial,M
144110,34,college/grad student,M
49080,29,self-employed,F
263741,25,college/grad student,M
28741,51,clerical/admin,M
184194,26,college/grad student,M
129132,30,college/grad student,M
226405,30,executive/managerial,F
41820,28,executive/managerial,M
37095,20,scientist,M
102749,60,retired,M
81450,34,executive/managerial,M
61454,31,academic/educator,F
212917,29,college/grad student,M
284484,37,retired,F
60201,27,academic/educator,M
200810,18,college/grad student,M
223237,30,technician/engineer,M
130091,29,sales/marketing,M
129640,34,other or not specified,F
232266,29,self-employed,M
138713,27,executive/managerial,M
38215,26,academic/educator,M
229683,23,sales/marketing,M
214995,29,college/grad student,M
120549,27,homemaker,M
146940,32,scientist,M
284378,31,self-employed,M
155038,31,other or not specified,M
121696,49,sales/marketing,M
54293,58,academic/educator,M
238061,28,homemaker,M
268594,33,executive/managerial,M
118735,27,executive/managerial,M
11362,32,executive/managerial,M
66534,26,programmer,M
7144,28,other or not specified,M
245311,28,homemaker,F
13768,30,college/grad student,M
203272,74,executive/managerial,M
255163,18,scientist,M
50681,25,executive/managerial,M
217715,32,doctor/health care,F
226594,26,self-employed,M
157489,27,sales/marketing,M
15028,30,college/grad student,F
57698,33,executive/managerial,M
16510,32,college/grad student,M
182179,28,college/grad student,M
168963,26,executive/managerial,M
70655,26,customer service,M
244077,32,sales/marketing,M
291258,26,sales/marketing,M
112059,20,sales/marketing,M
228212,26,sales/marketing,M
264789,34,scientist,M
150305,34,other or not specified,M
187353,26,sales/marketing,M
172574,11,K-12 student,M
267322,25,college/grad student,M
231332,20,college/grad student,M
103069,28,academic/educator,M
25491,28,other or not specified,M
59464,34,executive/managerial,M
84773,30,farmer,M
278596,34,executive/managerial,M
76391,24,K-12 student,M
21230,30,other or not specified,M
38793,31,college/grad student,M
124370,25,sales/marketing,M
127568,28,college/grad student,M
279456,26,college/grad student,F
284270,33,K-12 student,M
18012,32,executive/managerial,M
149135,27,executive/managerial,M
223515,25,sales/marketing,M
164503,32,sales/marketing,M
272945,26,scientist,M
153961,28,doctor/health care,M
101344,29,sales/marketing,M
199842,27,homemaker,F
247964,29,other or not specified,M
218403,27,executive/managerial,M
245004,34,sales/marketing,M
215558,29,executive/managerial,M
195658,34,academic/educator,F
224398,9,scientist,M
271103,25,scientist,M
19270,23,sales/marketing,M
81182,27,sales/marketing,M
58991,37,academic/educator,F
177860,30,self-employed,F
209131,27,executive/managerial,M
194273,33,homemaker,F
156619,26,college/grad student,M
51148,34,retired,F
86512,34,self-employed,M
4146,33,college/grad student,M
282639,32,homemaker,M
116797,27,college/grad student,M
204507,32,college/grad student,M
232898,27,college/grad student,M
86271,28,sales/marketing,M
74670,27,college/grad student,M
32359,26,college/grad student,M
283504,44,academic/educator,F
108971,23,K-12 student,M
131428,30,executive/managerial,F
39549,28,self-employed,M
298611,27,unemployed,M
66862,26,college/grad student,M
209177,25,sales/marketing,M
178470,27,other or not specified,M
114245,28,executive/managerial,M
146767,34,self-employed,M
35363,31,programmer,M
294103,25,artist,M
271826,18,self-employed,M
170280,34,self-employed,F
57860,26,college/grad student,M
225456,27,college/grad student,M
276366,33,college/grad student,M
409,22,K-12 student,M
105378,25,sales/marketing,M
238010,32,sales/marketing,M
250980,42,writer,M
64696,27,college/grad student,M
288701,29,clerical/admin,M
224660,30,sales/marketing,M
175777,29,other or not specified,M
273845,19,scientist,M
192627,26,homemaker,M
271655,28,college/grad student,M
152042,26,clerical/admin,M
224782,28,sales/marketing,M
216526,28,executive/managerial,M
256542,30,self-employed,M
145451,29,self-employed,M
289136,19,sales/marketing,M
172631,25,artist,M
210167,25,executive/managerial,M
225228,31,self-employed,M
136366,29,other or not specified,M
57349,32,artist,F
109997,27,college/grad student,F
84829,49,academic/educator,F
8308,30,sales/marketing,M
179940,33,executive/managerial,M
211826,32,college/grad student,M
155987,31,college/grad student,M
184731,27,homemaker,M
251098,29,executive/managerial,M
230083,29,academic/educator,F
61038,33,executive/managerial,F
136025,31,sales/marketing,M
170101,25,executive/managerial,M
156611,24,scientist,M
185670,26,executive/managerial,M
189079,29,programmer,M
162566,28,college/grad student,M
147970,32,technician/engineer,M
273119,33,college/grad student,M
140593,26,college/grad student,M
91419,32,K-12 student,M
58644,30,sales/marketing,F
168618,28,college/grad student,F
290134,27,homemaker,F
299246,75,executive/managerial,M
158410,36,executive/managerial,F
77638,31,college/grad student,M
35807,31,self-employed,M
212259,30,college/grad student,M
157785,28,college/grad student,M
283814,33,other or not specified,M
58822,37,other or not specified,F
55806,34,other or not specified,M
66308,30,self-employed,M
106656,42,technician/engineer,M
248374,32,college/grad student,M
27352,25,executive/managerial,M
132115,33,college/grad student,F
178803,29,sales/marketing,M
132373,29,college/grad student,M
207407,18,college/grad student,M
300344,32,self-employed,M
292298,34,self-employed,F
123830,27,executive/managerial,M
11775,40,retired,M
119632,27,executive/managerial,M
164327,29,homemaker,M
208340,29,college/grad student,M
259711,31,executive/managerial,F
219370,31,sales/marketing,M
197084,32,sales/marketing,M
264150,26,college/grad student,M
109514,30,other or not specified,M
70317,33,programmer,M
180439,29,other or not specified,F
14298,25,college/grad student,M
109749,26,college/grad student,M
111629,34,college/grad student,M
109826,38,college/grad student,M
240785,30,college/grad student,M
130482,28,executive/managerial,M
265290,31,executive/managerial,M
214549,26,self-employed,M
83178,33,executive/managerial,M
68531,32,homemaker,M
53433,32,sales/marketing,F
221357,30,scientist,M
276453,33,scientist,M
266158,18,programmer,M
58010,27,scientist,M
248456,18,K-12 student,F
197803,28,executive/managerial,M
53138,28,college/grad student,F
191829,33,other or not specified,M
130227,23,sales/marketing,M
176649,32,college/grad student,F
55274,67,academic/educator,F
148375,31,other or not specified,M
80593,31,executive/managerial,M
219827,36,executive/managerial,M
225576,29,college/grad student,F
62564,32,sales/marketing,M
111003,34,scientist,M
101996,26,college/grad student,M
283408,55,academic/educator,M
154884,26,college/grad student,M
38026,29,college/grad student,M
9873,39,executive/managerial,M
169148,33,executive/managerial,M
151837,30,scientist,F
123443,21,scientist,M
264354,28,executive/managerial,F
270080,31,executive/managerial,M
17362,29,college/grad student,M
44850,27,executive/managerial,F
167167,33,sales/marketing,M
250461,34,sales/marketing,M
148875,25,college/grad student,M
58054,28,college/grad student,F
169444,29,other or not specified,F
153214,30,homemaker,M
48912,17,scientist,F
31838,28,clerical/admin,F
280349,20,artist,M
129888,26,sales/marketing,M
80148,29,executive/managerial,M
180848,33,homemaker,M
132015,34,college/grad student,M
86250,30,technician/engineer,M
207838,31,other or not specified,M
68226,26,sales/marketing,M
157439,33,college/grad student,M
104041,25,sales/marketing,F
194949,30,other or not specified,M
138969,29,executive/managerial,F
84,29,other or not specified,M
203408,33,scientist,M
171778,29,college/grad student,F
201540,28,executive/managerial,F
210069,25,college/grad student,M
3584,88,academic/educator,M
90200,34,executive/managerial,M
82410,33,scientist,M
90383,34,college/grad student,M
283741,33,college/grad student,F
196476,25,scientist,M
299418,31,college/grad student,M
89637,27,self-employed,M
47258,28,college/grad student,M
86398,31,college/grad student,M
172227,25,college/grad student,M
191682,41,self-employed,M
22581,28,college/grad student,M
272406,22,sales/marketing,M
8353,31,executive/managerial,M
224599,31,college/grad student,M
192082,31,scientist,M
123447,28,college/grad student,M
254429,28,college/grad student,M
81480,25,executive/managerial,M
219343,21,K-12 student,F
11187,31,sales/marketing,M
183633,26,college/grad student,M
255400,29,sales/marketing,M
84373,33,college/grad student,F
280509,30,college/grad student,M
96828,22,sales/marketing,M
266724,32,college/grad student,M
136288,28,executive/managerial,M
614,45,clerical/admin,M
159659,28,executive/managerial,M
210066,32,self-employed,M
200859,28,executive/managerial,M
20518,29,college/grad student,M
212658,27,self-employed,F
192175,27,sales/marketing,M
288560,29,college/grad student,M
257587,21,other or not specified,M
194784,32,sales/marketing,M
246193,33,homemaker,F
287421,31,college/grad student,M
211554,29,executive/managerial,M
149163,32,scientist,M
214084,32,college/grad student,M
139856,22,sales/marketing,M
255700,32,artist,M
263920,27,college/grad student,M
282083,41,sales/marketing,M
293176,26,executive/managerial,M
125718,31,academic/educator,F
127000,25,executive/managerial,M
150962,28,executive/managerial,M
155631,25,college/grad student,M
253409,26,self-employed,F
229931,72,other or not specified,M
139949,47,academic/educator,F
118972,37,academic/educator,M
267922,33,academic/educator,F
96307,30,college/grad student,M
158669,28,executive/managerial,M
209870,40,college/grad student,M
211520,31,sales/marketing,M
69700,25,executive/managerial,M
199850,29,college/grad student,M
213105,25,executive/managerial,F
32801,25,K-12 student,M
245728,30,K-12 student,M
208905,32,college/grad student,M
204525,25,executive/managerial,M
85163,26,self-employed,M
178621,21,K-12 student,M
245791,34,sales/marketing,M
100073,28,executive/managerial,M
144505,27,executive/managerial,M
187815,32,executive/managerial,M
4535,30,college/grad student,F
246641,43,college/grad student,F
272152,76,retired,F
194549,24,sales/marketing,M
296954,34,scientist,M
270820,25,executive/managerial,M
277191,34,sales/marketing,M
74924,9,K-12 student,M
70535,32,scientist,M
108920,24,college/grad student,M
155195,18,college/grad student,M
59348,26,sales/marketing,M
25255,21,K-12 student,M
12210,28,scientist,M
187861,31,college/grad student,M
130493,32,scientist,M
214643,18,K-12 student,F
91798,29,sales/marketing,M
181555,29,other or not specified,F
169133,34,sales/marketing,M
233390,25,executive/managerial,M
111293,26,K-12 student,M
109588,32,college/grad student,F
149497,31,other or not specified,M
127699,32,self-employed,M
179621,27,college/grad student,M
152939,19,sales/marketing,M
285959,34,executive/managerial,M
133038,26,college/grad student,M
192846,26,scientist,F
148603,37,academic/educator,M
64525,29,scientist,M
145184,29,self-employed,F
44543,28,sales/marketing,M
137902,28,programmer,M
36630,27,college/grad student,M
290728,39,scientist,M
31284,32,scientist,M
251437,26,executive/managerial,M
68860,31,college/grad student,M
